registro_id,nombre_jinete,casa,titulo,fecha_nacimiento_jinete,nombre_dragon,fecha_nacimiento_dragon,color_dragon,fecha_desde,fecha_hasta,kilometros_recorridos,es_jinete_actual,cantidad_batallas,observaciones
1640, Maeron Targaryen,Targaryen,Príncipe ,0105-10-09,Ironclaw ,0089-01-01,GRIS METÁLICO,0146-10-09,0132-10-09,36721.94,f,19, Entrenamiento militar 
1641,Alyssa Targaryen ,targaryen,lady,0095-06-17,Ironclaw ,0089-01-01, Gris metálico,0115-06-17,0131-06-17,37616.09,f,1,
1642,Jacaerys Targaryen, Targaryen , Príncipe,0114-01-01,Ironclaw,0089-01-01,Gris metálico,0153-01-01,0138-01-01,19677.95,f,19,
1643,Aelora Targaryen ,Targaryen,Lady ,0102-04-03, Ironclaw,0089-01-01,Gris metálico ,0144-04-03,0128-04-03,27911.61,f,19, Entrenamiento militar 
1644,Rhaena Targaryen,Targaryen,lady,0116-09-03, Ironclaw ,0089-01-01,GRIS METÁLICO,0152-09-03,0158-09-03,18467.05,f,1,Herido durante una expedición 
1645,Aelora Targaryen ,Targaryen,lady,0102-04-03,IRONCLAW,0089-01-01, Gris metálico,0138-04-03,0146-04-03,6950.28,f,10,
1646,Lucerys Targaryen , Targaryen ,PRÍNCIPE,0115-01-01, Ironclaw ,0089-01-01, Gris metálico,0142-01-01,0139-01-01,10979.49,f,18, Participó en defensa del reino
1647,Jaehaerys Targaryen ,targaryen,PRÍNCIPE,0110-01-01, Ironclaw,0089-01-01,GRIS METÁLICO,0150-01-01,0134-01-01,17061.13,f,16,Participó en una batalla importante 
1648, Alyssa Targaryen, Targaryen , Lady,0095-06-17,Ironclaw ,0089-01-01,Gris metálico ,0114-06-17,0118-06-17,54553.30,f,12, Registro pendiente de revisión 
1649,Rhaenyra Targaryen , Targaryen ,princesa,0097-03-22,IRONCLAW,0089-01-01,Gris metálico ,0134-03-22,0129-03-22,76274.70,f,16,Participó en defensa del reino 
1650, Maelor Targaryen, Targaryen , Príncipe,0112-01-01,IRONCLAW,0089-01-01,Gris metálico ,0141-01-01,0143-01-01,42209.91,f,15,Registro pendiente de revisión 
1651, Aelora Targaryen ,TARGARYEN, Lady,0102-04-03, Ironclaw,0089-01-01, Gris metálico,0134-04-03,0130-04-03,70339.35,f,0, Mantuvo vínculos con otras casas
1652, Daemon Targaryen ,Targaryen,Príncipe,0081-06-05,IRONCLAW,0089-01-01,Gris metálico,0106-06-05,0115-06-05,71276.74,f,2,Participó en defensa del reino
1653,Aemond Targaryen ,TARGARYEN, Príncipe,0110-02-12, Ironclaw ,0089-01-01,Gris metálico ,0131-02-12,0145-02-12,55281.42,f,10,Registro pendiente de revisión
1654,Aemond Targaryen ,targaryen, Príncipe,0110-02-12,Ironclaw ,0089-01-01, Gris metálico,0143-02-12,0142-02-12,68813.51,f,6,Herido durante una expedición 
1655, Daemon Targaryen, Targaryen ,Príncipe ,0081-06-05,Ironclaw ,0089-01-01,Gris metálico ,0122-06-05,0108-06-05,61645.76,f,19,
1656, Aegon Targaryen,targaryen,príncipe,0090-04-10, Ironclaw ,0089-01-01,Gris metálico ,0129-04-10,0123-04-10,24274.33,f,14,PARTICIPÓ EN DEFENSA DEL REINO
1657, Aenar Targaryen,TARGARYEN,LORD,0088-02-18, Ironclaw ,0089-01-01,Gris metálico ,0107-02-18,0132-02-18,37236.66,f,5,HERIDO DURANTE UNA EXPEDICIÓN
1658,Daemon Targaryen ,Targaryen, Príncipe,0081-06-05, Ironclaw ,0089-01-01,Gris metálico,0104-06-05,0108-06-05,56636.38,f,12,Registro pendiente de revisión 
1659, Visenya Targaryen,TARGARYEN,Princesa ,0091-07-20,IRONCLAW,0089-01-01,Gris metálico ,0124-07-20,0136-07-20,50926.00,f,10,Mantuvo vínculos con otras casas 
1660,Jaehaerys Targaryen , Targaryen , Príncipe,0110-01-01,Ironclaw ,0089-01-01,GRIS METÁLICO,0148-01-01,0154-01-01,43847.90,f,15,PARTICIPÓ EN UNA BATALLA IMPORTANTE
1661, Jaehaerys Targaryen,Targaryen,príncipe,0110-01-01,IRONCLAW,0089-01-01, Gris metálico,0134-01-01,0144-01-01,49017.51,f,10,JINETE EXPERIMENTADO
1662, Lucerys Targaryen ,targaryen, Príncipe,0115-01-01, Ironclaw,0089-01-01, Gris metálico,0154-01-01,0146-01-01,84667.36,f,8, Jinete experimentado 
1663,Aenar Targaryen , Targaryen ,LORD,0088-02-18,Ironclaw ,0089-01-01,Gris metálico,0109-02-18,0113-02-18,58725.29,f,10, Registro histórico
1664, Baela Targaryen ,TARGARYEN,lady,0116-09-03,Ironclaw ,0089-01-01,Gris metálico ,0142-09-03,0140-09-03,65505.22,f,0, Jinete experimentado
1665, Rhaenyra Targaryen , Targaryen ,Princesa ,0097-03-22, Ironclaw ,0089-01-01, Gris metálico,0122-03-22,0120-03-22,74497.58,f,19, Entrenamiento militar 
1666, Jacaerys Targaryen ,Targaryen,Príncipe,0114-01-01,Ironclaw ,0089-01-01,Gris metálico,0151-01-01,0153-01-01,62130.09,f,3,Participó en una batalla importante 
1667,Aenar Targaryen ,TARGARYEN,lord,0088-02-18,Ironclaw ,0089-01-01,GRIS METÁLICO,0120-02-18,0118-02-18,83711.35,f,5,Entrenamiento militar 
1668, Jaehaerys Targaryen ,TARGARYEN, Príncipe,0110-01-01,Ironclaw ,0089-01-01,Gris metálico ,0145-01-01,0137-01-01,58315.74,f,3, Jinete experimentado
1669,Viserys Targaryen ,targaryen,rey,0077-01-15,Ironclaw,0089-01-01,Gris metálico ,0110-01-15,0109-01-15,88222.60,f,17,Entrenamiento militar 
1670,Jacaerys Targaryen ,targaryen,PRÍNCIPE,0114-01-01,IRONCLAW,0089-01-01,Gris metálico,0145-01-01,0145-01-01,63578.96,f,7, Participó en una batalla importante 
1671, Maelor Targaryen,Targaryen,príncipe,0112-01-01,Ironclaw ,0089-01-01,Gris metálico,0132-01-01,0149-01-01,62936.56,f,16,Registro histórico
1672,Rhaena Targaryen, Targaryen ,lady,0116-09-03, Ironclaw ,0089-01-01, Gris metálico,0134-09-03,0161-09-03,16645.22,f,1, Mantuvo vínculos con otras casas
1673,Viserys Targaryen ,targaryen,REY,0077-01-15,IRONCLAW,0089-01-01, Gris metálico,0106-01-15,0121-01-15,69676.75,f,2,Viaje diplomático 
1674, Viserys Targaryen,targaryen,rey,0077-01-15, Ironclaw ,0089-01-01, Gris metálico,0109-01-15,0105-01-15,62015.23,f,13,
1675,Aelora Targaryen ,targaryen, Lady,0102-04-03,Ironclaw ,0089-01-01,Gris metálico ,0125-04-03,0147-04-03,44455.58,f,10,PARTICIPÓ EN DEFENSA DEL REINO
1676, Helaena Targaryen ,targaryen,princesa,0109-05-14,Ironclaw ,0089-01-01,Gris metálico ,0136-05-14,0147-05-14,9735.16,f,10, Jinete experimentado 
1677, Daeron Targaryen,Targaryen, Príncipe,0110-08-21,IRONCLAW,0089-01-01,Gris metálico ,0146-08-21,0154-08-21,79153.42,f,13,Mantuvo vínculos con otras casas
1678,Maeron Targaryen ,targaryen,príncipe,0105-10-09,Ironclaw ,0089-01-01,Gris metálico ,0141-10-09,0151-10-09,64109.80,f,12,Participó en defensa del reino
1679,Maelor Targaryen ,Targaryen, Príncipe,0112-01-01,Ironclaw ,0089-01-01,Gris metálico ,0154-01-01,0138-01-01,26567.33,f,1,Herido durante una expedición
1680,Vaelor Targaryen,TARGARYEN, Príncipe,0103-09-12,Ironclaw,0089-01-01, Gris metálico,0137-09-12,0131-09-12,40548.80,f,16, Participó en una batalla importante 
1681,Jaehaerys Targaryen ,Targaryen,Príncipe ,0110-01-01,IRONCLAW,0089-01-01,GRIS METÁLICO,0151-01-01,0138-01-01,55409.12,f,3,Entrenamiento militar 
1682, Lucerys Targaryen,Targaryen,príncipe,0115-01-01,Ironclaw ,0089-01-01,Gris metálico,0150-01-01,0150-01-01,4297.93,f,19, Herido durante una expedición
1683,Rhaenyra Targaryen ,TARGARYEN, Princesa,0097-03-22, Ironclaw ,0089-01-01, Gris metálico,0115-03-22,0134-03-22,3651.05,f,5, Jinete experimentado 
1684, Baela Targaryen , Targaryen ,lady,0116-09-03, Ironclaw,0089-01-01, Gris metálico,0150-09-03,0162-09-03,7151.92,f,19, Entrenamiento militar
1685, Jacaerys Targaryen,targaryen,Príncipe ,0114-01-01, Ironclaw ,0089-01-01,GRIS METÁLICO,0142-01-01,0161-01-01,14532.98,f,16,
1686,Rhaegel Targaryen , Targaryen , Príncipe,0092-11-05,IRONCLAW,0089-01-01,GRIS METÁLICO,0126-11-05,0128-11-05,90313.97,f,6,Registro pendiente de revisión 
1687, Daemon Targaryen ,targaryen,Príncipe,0081-06-05,IRONCLAW,0089-01-01, Gris metálico,0121-06-05,0108-06-05,82145.89,f,3, Registro histórico
1688, Viserys Targaryen,targaryen, Rey,0077-01-15, Ironclaw,0089-01-01, Gris metálico,0101-01-15,0112-01-15,22902.38,f,18, Mantuvo vínculos con otras casas 
1689,Daemon Targaryen,Targaryen, Príncipe,0081-06-05, Ironclaw ,0089-01-01,GRIS METÁLICO,0107-06-05,0117-06-05,2707.02,f,19,Viaje diplomático 
1690,Maelor Targaryen ,Targaryen,príncipe,0112-01-01,Ironclaw ,0089-01-01,GRIS METÁLICO,0149-01-01,0158-01-01,56257.93,f,10, Mantuvo vínculos con otras casas
1691, Jacaerys Targaryen ,Targaryen, Príncipe,0114-01-01,Ironclaw ,0089-01-01,Gris metálico,0152-01-01,0140-01-01,45951.65,f,2, Mantuvo vínculos con otras casas 
1692, Visenya Targaryen ,Targaryen, Princesa,0091-07-20, Ironclaw ,0089-01-01,Gris metálico ,0109-07-20,0128-07-20,50862.27,f,19,Viaje diplomático
1693, Rhaegel Targaryen ,Targaryen, Príncipe,0092-11-05, Ironclaw ,0089-01-01,Gris metálico ,0120-11-05,0123-11-05,44735.69,f,0, Mantuvo vínculos con otras casas 
1694,Aegon Targaryen,Targaryen,príncipe,0090-04-10, Ironclaw ,0089-01-01,Gris metálico ,0112-04-10,0135-04-10,79583.56,f,5, Participó en una batalla importante
1695, Daeron Targaryen,targaryen,príncipe,0110-08-21,Ironclaw ,0089-01-01, Gris metálico,0145-08-21,0143-08-21,63374.68,f,14,
1696, Alyssa Targaryen, Targaryen ,Lady ,0095-06-17,Ironclaw ,0089-01-01,Gris metálico,0116-06-17,0138-06-17,35269.96,f,18,Registro pendiente de revisión 
1697,Aegon Targaryen ,TARGARYEN,príncipe,0090-04-10,Ironclaw ,0089-01-01,Gris metálico,0112-04-10,0127-04-10,69080.00,f,17,Mantuvo vínculos con otras casas 
1698,Lucerys Targaryen ,targaryen,PRÍNCIPE,0115-01-01,Ironclaw ,0089-01-01, Gris metálico,0139-01-01,0144-01-01,45175.23,f,15, Jinete experimentado 
1699, Daeron Targaryen ,targaryen,príncipe,0110-08-21, Ironclaw ,0089-01-01,Gris metálico ,0137-08-21,0144-08-21,65513.90,f,19,ENTRENAMIENTO MILITAR
1700, Rhaena Targaryen , Targaryen ,LADY,0116-09-03,Ironclaw ,0089-01-01,Gris metálico ,0134-09-03,0141-09-03,13365.74,f,18,Registro histórico 
1701,Aegon Targaryen ,Targaryen,Príncipe ,0090-04-10,IRONCLAW,0089-01-01,Gris metálico,0109-04-10,0117-04-10,50386.08,f,2, Participó en defensa del reino
1702, Visenya Targaryen , Targaryen ,PRINCESA,0091-07-20,Ironclaw ,0089-01-01,Gris metálico ,0122-07-20,0128-07-20,56761.03,f,14, Herido durante una expedición 
1703,Aemond Targaryen , Targaryen ,príncipe,0110-02-12, Ironclaw,0089-01-01,Gris metálico,0134-02-12,0155-02-12,88669.49,f,18,ENTRENAMIENTO MILITAR
1704, Daemon Targaryen , Targaryen ,príncipe,0081-06-05,Ironclaw ,0089-01-01,Gris metálico,0118-06-05,0112-06-05,56844.26,f,6,PARTICIPÓ EN UNA BATALLA IMPORTANTE
1705, Helaena Targaryen ,TARGARYEN, Princesa,0109-05-14,Ironclaw ,0089-01-01,Gris metálico ,0144-05-14,0142-05-14,42328.46,f,7,Registro histórico 
1706, Lucerys Targaryen,targaryen,príncipe,0115-01-01, Ironclaw ,0089-01-01,Gris metálico ,0151-01-01,0144-01-01,49467.94,f,5,Participó en una batalla importante 
1707, Aenar Targaryen ,targaryen,LORD,0088-02-18, Ironclaw ,0089-01-01,Gris metálico ,0112-02-18,0117-02-18,23461.48,f,6,Viaje diplomático 
1708,Viserys Targaryen ,targaryen,Rey ,0077-01-15,IRONCLAW,0089-01-01,Gris metálico ,0097-01-15,0124-01-15,81234.46,f,0,MANTUVO VÍNCULOS CON OTRAS CASAS
1709,Vaelor Targaryen , Targaryen ,príncipe,0103-09-12,Ironclaw ,0089-01-01,Gris metálico ,0135-09-12,0139-09-12,85796.19,f,12, Participó en una batalla importante
1710,Maeron Targaryen ,targaryen,príncipe,0105-10-09,Ironclaw ,0089-01-01,GRIS METÁLICO,0125-10-09,0134-10-09,71262.46,f,12,
1711,Maeron Targaryen ,targaryen,príncipe,0105-10-09,IRONCLAW,0089-01-01, Gris metálico,0132-10-09,0130-10-09,59159.71,f,7,Participó en defensa del reino
1712, Aemond Targaryen,Targaryen,Príncipe ,0110-02-12,IRONCLAW,0089-01-01,Gris metálico,0143-02-12,0136-02-12,61011.90,f,4,PARTICIPÓ EN DEFENSA DEL REINO
1713,Rhaenyra Targaryen ,targaryen,princesa,0097-03-22,IRONCLAW,0089-01-01, Gris metálico,0136-03-22,0121-03-22,12582.10,f,16, Registro pendiente de revisión
1714,Baela Targaryen,targaryen,lady,0116-09-03, Ironclaw,0089-01-01, Gris metálico,0151-09-03,0142-09-03,79685.29,f,10,Jinete experimentado 
1715, Rhaena Targaryen ,targaryen,LADY,0116-09-03,Ironclaw ,0089-01-01,Gris metálico ,0142-09-03,0140-09-03,48162.71,f,2, Mantuvo vínculos con otras casas
1716,Viserys Targaryen , Targaryen ,rey,0077-01-15, Ironclaw ,0089-01-01,GRIS METÁLICO,0095-01-15,0113-01-15,13996.94,f,10,HERIDO DURANTE UNA EXPEDICIÓN
1717,Baela Targaryen , Targaryen ,lady,0116-09-03,IRONCLAW,0089-01-01,Gris metálico ,0135-09-03,0158-09-03,13496.94,f,16,Participó en una batalla importante 
1718,Jaehaerys Targaryen ,targaryen, Príncipe,0110-01-01, Ironclaw ,0089-01-01,Gris metálico ,0147-01-01,0150-01-01,12730.16,f,0,Viaje diplomático
1719,Rhaegel Targaryen,Targaryen,PRÍNCIPE,0092-11-05, Ironclaw ,0089-01-01,Gris metálico ,0132-11-05,0115-11-05,45538.85,f,17,Participó en defensa del reino 
1720,Visenya Targaryen , Targaryen , Princesa,0091-07-20, Ironclaw ,0089-01-01,Gris metálico ,0130-07-20,0132-07-20,22117.06,f,12,Participó en defensa del reino 
1721,Daemon Targaryen,Targaryen,príncipe,0081-06-05,Ironclaw ,0089-01-01,GRIS METÁLICO,0120-06-05,0128-06-05,8195.05,f,2,Entrenamiento militar 
1722, Lucerys Targaryen ,Targaryen,Príncipe ,0115-01-01, Ironclaw ,0089-01-01,Gris metálico ,0149-01-01,0155-01-01,7658.53,f,19,VIAJE DIPLOMÁTICO
1723,Daeron Targaryen ,TARGARYEN,PRÍNCIPE,0110-08-21, Ironclaw,0089-01-01,Gris metálico ,0137-08-21,0153-08-21,34920.67,f,3,REGISTRO PENDIENTE DE REVISIÓN
1724, Rhaegel Targaryen ,Targaryen,Príncipe,0092-11-05, Ironclaw,0089-01-01,GRIS METÁLICO,0119-11-05,0127-11-05,76645.41,f,16,REGISTRO HISTÓRICO
1725,Baela Targaryen ,Targaryen,lady,0116-09-03, Ironclaw,0089-01-01,Gris metálico ,0156-09-03,0144-09-03,70418.40,f,7,REGISTRO HISTÓRICO
1726, Maeron Targaryen,TARGARYEN,príncipe,0105-10-09,Ironclaw ,0089-01-01,Gris metálico ,0139-10-09,0148-10-09,81859.25,f,4,Herido durante una expedición 
1727, Visenya Targaryen,TARGARYEN,princesa,0091-07-20, Ironclaw,0089-01-01,Gris metálico ,0130-07-20,0118-07-20,32587.89,f,12,Viaje diplomático 
1728, Jacaerys Targaryen , Targaryen ,príncipe,0114-01-01,Ironclaw ,0089-01-01,Gris metálico,0138-01-01,0142-01-01,1121.54,f,18,Mantuvo vínculos con otras casas 
1729,Rhaenyra Targaryen,targaryen,PRINCESA,0097-03-22, Ironclaw,0089-01-01,GRIS METÁLICO,0130-03-22,0144-03-22,27601.98,f,18, Participó en una batalla importante 
1730, Rhaegel Targaryen ,TARGARYEN, Príncipe,0092-11-05,Ironclaw ,0089-01-01,GRIS METÁLICO,0114-11-05,0132-11-05,30325.66,f,4, Herido durante una expedición 
1731,Alyssa Targaryen,Targaryen,Lady ,0095-06-17,Ironclaw ,0089-01-01,Gris metálico ,0123-06-17,0123-06-17,84311.62,f,16,Registro histórico 
1732,Lucerys Targaryen , Targaryen ,PRÍNCIPE,0115-01-01,IRONCLAW,0089-01-01,Gris metálico ,0138-01-01,0141-01-01,1925.90,f,18, Herido durante una expedición
1733, Aegon Targaryen,Targaryen,príncipe,0090-04-10, Ironclaw ,0089-01-01,Gris metálico ,0113-04-10,0137-04-10,74831.16,f,16,Participó en una batalla importante 
1734, Daemon Targaryen,TARGARYEN, Príncipe,0081-06-05, Ironclaw ,0089-01-01,Gris metálico,0099-06-05,0104-06-05,49840.20,f,14,VIAJE DIPLOMÁTICO
1735,Daemon Targaryen ,Targaryen,Príncipe ,0081-06-05,Ironclaw,0089-01-01,GRIS METÁLICO,0106-06-05,0119-06-05,61851.94,f,6, Participó en defensa del reino 
1736,Alyssa Targaryen, Targaryen ,lady,0095-06-17,Ironclaw ,0089-01-01, Gris metálico,0120-06-17,0122-06-17,44217.68,f,0, Mantuvo vínculos con otras casas 
1737, Helaena Targaryen , Targaryen , Princesa,0109-05-14, Ironclaw ,0089-01-01, Gris metálico,0133-05-14,0142-05-14,37159.78,f,12,Registro pendiente de revisión 
1738, Rhaena Targaryen, Targaryen ,LADY,0116-09-03, Ironclaw,0089-01-01,Gris metálico ,0150-09-03,0141-09-03,79292.65,f,6,Participó en una batalla importante 
1739,Viserys Targaryen, Targaryen , Rey,0077-01-15,Ironclaw ,0089-01-01, Gris metálico,0116-01-15,0111-01-15,23104.29,f,14,ENTRENAMIENTO MILITAR
1740,Rhaena Targaryen , Targaryen ,Lady,0116-09-03, Ironclaw,0089-01-01,Gris metálico ,0152-09-03,0154-09-03,7244.80,f,2,
1741,Vaelor Targaryen,Targaryen,Príncipe ,0103-09-12, Ironclaw ,0089-01-01, Gris metálico,0140-09-12,0132-09-12,37135.53,f,14, Herido durante una expedición 
1742, Rhaenyra Targaryen,targaryen,princesa,0097-03-22, Ironclaw,0089-01-01,Gris metálico ,0119-03-22,0131-03-22,52899.24,f,1, Registro histórico 
1743,Alyssa Targaryen , Targaryen , Lady,0095-06-17,Ironclaw ,0089-01-01,Gris metálico ,0119-06-17,0125-06-17,574.03,f,0,Participó en una batalla importante 
1744,Daeron Targaryen,targaryen, Príncipe,0110-08-21, Ironclaw ,0089-01-01,Gris metálico ,0151-08-21,0141-08-21,87377.63,f,14, Participó en defensa del reino 
1745,Baela Targaryen ,targaryen, Lady,0116-09-03,Ironclaw ,0089-01-01, Gris metálico,0157-09-03,0152-09-03,17867.60,f,14,Mantuvo vínculos con otras casas 
1746, Maeron Targaryen ,targaryen,príncipe,0105-10-09, Ironclaw ,0089-01-01,Gris metálico ,0135-10-09,0144-10-09,29817.20,f,14, Entrenamiento militar
1747,Baela Targaryen , Targaryen ,lady,0116-09-03,IRONCLAW,0089-01-01,Gris metálico ,0144-09-03,0150-09-03,57631.41,f,15, Jinete experimentado
1748, Visenya Targaryen ,Targaryen,PRINCESA,0091-07-20, Ironclaw ,0089-01-01,GRIS METÁLICO,0116-07-20,0126-07-20,89196.24,f,10, Herido durante una expedición
1749,Maeron Targaryen ,TARGARYEN,Príncipe ,0105-10-09,IRONCLAW,0089-01-01,GRIS METÁLICO,0146-10-09,0130-10-09,55364.85,f,18,Participó en una batalla importante 
1750,Rhaegel Targaryen,TARGARYEN,PRÍNCIPE,0092-11-05, Ironclaw ,0089-01-01,GRIS METÁLICO,0134-11-05,0135-11-05,69308.95,f,6,PARTICIPÓ EN UNA BATALLA IMPORTANTE
1751,Maelor Targaryen,targaryen,PRÍNCIPE,0112-01-01,Ironclaw ,0089-01-01,Gris metálico ,0153-01-01,0147-01-01,60850.39,f,7, Registro histórico
1752,Alyssa Targaryen,targaryen, Lady,0095-06-17,Ironclaw ,0089-01-01,Gris metálico,0134-06-17,0123-06-17,48282.03,f,5,
1753,Aelora Targaryen , Targaryen ,LADY,0102-04-03,Ironclaw ,0089-01-01,Gris metálico,0135-04-03,0140-04-03,76983.44,f,2,
1754,Maelor Targaryen,Targaryen,Príncipe ,0112-01-01,IRONCLAW,0089-01-01, Gris metálico,0149-01-01,0156-01-01,33478.48,f,14,Entrenamiento militar 
1755,Jacaerys Targaryen ,targaryen,PRÍNCIPE,0114-01-01,Ironclaw ,0089-01-01,Gris metálico ,0156-01-01,0139-01-01,39376.43,f,4, Participó en una batalla importante 
1756,Aegon Targaryen ,targaryen,príncipe,0090-04-10,Ironclaw ,0089-01-01,GRIS METÁLICO,0120-04-10,0129-04-10,88866.17,f,3,Registro pendiente de revisión 
1757,Alyssa Targaryen , Targaryen ,LADY,0095-06-17,Ironclaw ,0089-01-01, Gris metálico,0118-06-17,0129-06-17,43699.52,f,18,Entrenamiento militar 
1758, Baela Targaryen , Targaryen , Lady,0116-09-03, Ironclaw,0089-01-01,Gris metálico ,0158-09-03,0153-09-03,57498.28,f,6, Jinete experimentado 
1759, Viserys Targaryen , Targaryen ,rey,0077-01-15,IRONCLAW,0089-01-01,Gris metálico,0100-01-15,0120-01-15,18179.43,f,11,Participó en defensa del reino
1760,Jaehaerys Targaryen ,Targaryen,PRÍNCIPE,0110-01-01,Ironclaw ,0089-01-01, Gris metálico,0133-01-01,0134-01-01,81479.83,f,5,REGISTRO PENDIENTE DE REVISIÓN
1761, Aegon Targaryen ,targaryen, Príncipe,0090-04-10, Ironclaw ,0089-01-01,Gris metálico ,0120-04-10,0129-04-10,9242.67,f,14,PARTICIPÓ EN UNA BATALLA IMPORTANTE
1762,Helaena Targaryen ,Targaryen, Princesa,0109-05-14,Ironclaw,0089-01-01,GRIS METÁLICO,0148-05-14,0133-05-14,89945.78,f,15, Registro histórico 
1763, Maeron Targaryen , Targaryen , Príncipe,0105-10-09,IRONCLAW,0089-01-01, Gris metálico,0136-10-09,0132-10-09,47817.98,f,0, Participó en defensa del reino 
1764, Vaelor Targaryen ,Targaryen,PRÍNCIPE,0103-09-12, Ironclaw ,0089-01-01, Gris metálico,0124-09-12,0150-09-12,62757.85,f,14,ENTRENAMIENTO MILITAR
1765,Maelor Targaryen ,Targaryen, Príncipe,0112-01-01,IRONCLAW,0089-01-01,Gris metálico ,0142-01-01,0156-01-01,50468.11,f,3,ENTRENAMIENTO MILITAR
1766,Rhaena Targaryen ,Targaryen,LADY,0116-09-03,Ironclaw ,0089-01-01, Gris metálico,0148-09-03,0151-09-03,40063.80,f,4, Viaje diplomático 
1767, Jaehaerys Targaryen ,targaryen,PRÍNCIPE,0110-01-01, Ironclaw ,0089-01-01,GRIS METÁLICO,0135-01-01,0135-01-01,40711.42,f,2, Mantuvo vínculos con otras casas 
1768, Aelora Targaryen ,Targaryen,Lady ,0102-04-03,IRONCLAW,0089-01-01,GRIS METÁLICO,0137-04-03,0149-04-03,65527.86,f,4,
1769, Daeron Targaryen ,targaryen,Príncipe ,0110-08-21,Ironclaw ,0089-01-01,Gris metálico ,0137-08-21,0142-08-21,79744.70,f,16,Registro histórico 
1770,Lucerys Targaryen ,targaryen,príncipe,0115-01-01,Ironclaw ,0089-01-01,Gris metálico ,0148-01-01,0148-01-01,63226.80,f,9,Entrenamiento militar 
1771, Viserys Targaryen,Targaryen, Rey,0077-01-15, Ironclaw,0089-01-01, Gris metálico,0114-01-15,0101-01-15,82740.89,f,3,Herido durante una expedición 
1772,Rhaena Targaryen ,Targaryen,lady,0116-09-03, Ironclaw ,0089-01-01,GRIS METÁLICO,0151-09-03,0146-09-03,25269.62,f,15,REGISTRO HISTÓRICO
1773, Viserys Targaryen , Targaryen ,rey,0077-01-15,IRONCLAW,0089-01-01,Gris metálico ,0110-01-15,0107-01-15,31408.87,f,19,Registro pendiente de revisión 
1774, Aegon Targaryen,Targaryen,príncipe,0090-04-10,IRONCLAW,0089-01-01, Gris metálico,0120-04-10,0118-04-10,61272.14,f,8,Registro histórico 
1775,Vaelor Targaryen,Targaryen,príncipe,0103-09-12,IRONCLAW,0089-01-01,Gris metálico ,0138-09-12,0137-09-12,4381.56,f,14,Participó en una batalla importante 
1776,Lucerys Targaryen,Targaryen,príncipe,0115-01-01,Ironclaw ,0089-01-01,Gris metálico ,0134-01-01,0145-01-01,1057.79,f,4,HERIDO DURANTE UNA EXPEDICIÓN
1777,Maeron Targaryen ,targaryen, Príncipe,0105-10-09,IRONCLAW,0089-01-01,GRIS METÁLICO,0127-10-09,0143-10-09,11760.73,f,3, Participó en defensa del reino 
1778,Aelora Targaryen ,TARGARYEN,LADY,0102-04-03,Ironclaw ,0089-01-01, Gris metálico,0131-04-03,0147-04-03,87296.08,f,3, Mantuvo vínculos con otras casas 
1779,Jaehaerys Targaryen ,targaryen,príncipe,0110-01-01,Ironclaw ,0089-01-01, Gris metálico,0128-01-01,0150-01-01,3857.94,f,14, Registro histórico 
1780,Jaehaerys Targaryen ,targaryen, Príncipe,0110-01-01,Ironclaw ,0089-01-01,GRIS METÁLICO,0152-01-01,0139-01-01,49513.74,f,14,Entrenamiento militar
1781,Aemond Targaryen ,targaryen,PRÍNCIPE,0110-02-12,IRONCLAW,0089-01-01, Gris metálico,0148-02-12,0145-02-12,37960.46,f,3,
1782,Alyssa Targaryen ,Targaryen,lady,0095-06-17, Ironclaw,0089-01-01, Gris metálico,0116-06-17,0131-06-17,53680.36,f,7, Herido durante una expedición 
